id,username,discrim,bestrank
108168235160965120,letsi,2834,28934
108353122165854208,Shaytan,0756,41365
108365151865950208,Jough,2785,25581
108384392400920576,Cyclonicks,0913,15573
108389288093159424,"Mad Man Mando",3095,30383
108462249458286592,Sekuhara,2928,40916
108561280289226752,"ミミッキュ",8421,57933
108592644690591744,Shiro,4336,42045
108595684625649664,Yix,2708,53959
108598221164548096,Scomar,6047,40708
108605621804249088,Unyxos,4242,46796
108700966307495936,Ascndr,0001,10366
108706253504544768,"dominic haha",1070,17274
108747880650575872,rain,4186,38102
108753166471856128,Salsa,0827,40225
108797969918091264,"JC 🇵🇹(J_Carlos_44)",5209,24832
108912248113664000,"! ""StellarFX""",0426,6098
108933703148785664,"Big Gabbe",1134,11948
108941496635383808,Duckie,6969,18845
108950791666036736,Dennis,1337,16628
108964551109656576,Elise,3939,18361
109013779487920128,Swoggy,0001,44222
109026388316540928,Kimmie,0976,27182
109040191083163648,"S M U G Lia🧦",7577,44351
109054459862089728,Byorin,0021,14597
109099098329591808,Arekushi,9919,10415
109104177036136448,"26thFI JBoB",0260,7250
109156332715667456,Euph0riiia,1337,19326
109189246564188160,Ace,4063,8044
109286389681520640,"Mishi 💙",2695,32356
109290748976836608,Ards,6969,10093
109316654030200832,KristinMolli,0001,27874
109332448982130688,Utena,2039,46883
109361837908185088,Pinco,1052,36902
109362553481666560,Excoupe,3007,19154
109377169372811264,Xeno,5290,48812
109400971901181952,Carnage,0001,13961
109441288234872832,"[               ]",7652,7524
109476748340510720,Xander,5837,48696
109498557068767232,404,6219,7308
109573625648025600,Dwergje,6447,18126
109738594796650496,hebby_,7601,22327
109786014280642560,Athena,3631,10617
109821415594672128,Suka,1992,43881
109836609452519424,Jarovit,1111,26892
109837763020357632,LaMon,2851,28461
109840298359685120,Konahrik4E,5789,27661
109857813722828800,jacoobzie,1111,1841
109877394218721280,Cowlover,7968,15362
109884764395196416,cloverlies,6454,14691
109903326748917760,Seyunx,0001,41137
109983215116124160,"CrêpesAuNutella",8589,15643
109987457310666752,Timothy,3095,45626
110029014776676352,"Wêex",2438,48649
110101267262496768,Arktos,5438,10191
110125667592458240,Rained,6907,38124
110152069645631488,Demonix,2671,16596
110169602993967104,Akkon,1010,9522
110216896405581824,sfw,3702,41144
110236576683950080,Unwitty,4152,46794
110377744591773696,"Comrade Cummies",6231,14904
110388141650620416,Venti,6666,47241
110403815244587008,ex,0019,19136
110469698298073088,Tharon,8905,45003
110475988965548032,Yuven,2227,5455
110507261511647232,dia1up,0273,16854
110522416119152640,Loethrik,8012,29526
110545059107074048,Harmlyss,1111,22109
110578758364221440,JP,9076,26696
110580022258991104,FreedomTaco,8369,20294
110598086002237440,Buzz,3166,13197
110625610371469312,EXNativo,6969,19186
110727944422354944,Maro,0666,30966
110752604484558848,Shu,0002,46300
110753302416732160,Lullaby,8008,29994
110766451006115840,Mr.M,2182,36823
110888675734253568,Rylth,8124,39831
110968986061004800,George,6969,20899
111128765525995520,Nightming,4869,36608
111140677869383680,tahmz10,5086,44501
111152947102023680,Crimson,7035,4800
111176662653165568,.KerriGana,6666,6911
111197124049326080,whisqey,0001,48162
111257138529112064,DeathSequnce,2016,16664
111287696936181760,"Almighty Heron",3985,9532
111289234899415040,Waffle,0009,47842
111349469659803648,Aeron,1738,8312
111374636352102400,aci-L,0057,8586
111380775357734912,Zac,4074,49959
111417105252909056,Ampon,0414,10421
111454314936946688,Shinnull,3385,41532
111503248585744384,"_V 愛の夢",2403,7717
111504638263463936,LOCAL,0001,29870
111518728344088576,Snil,4013,42626
111524623333527552,Bath,0678,12510
111603993855209472,Corey,0723,15266
111622329007669248,Sinergee,1526,46613
111699710418395136,flare,6969,19935
111703991200546816,Rynli,5861,39835
111767398993944576,SUIKKIS,1337,43874
111784817921654784,Mzeri,0033,33509
111847640508928000,1nfamous,7905,7206
111875799572869120,Nojas,0853,34804
111883099297583104,TwitchyKnives,7852,46483
112002794147360768,"Rappy[ඞ][=][=][ඞ]",7598,38272
112044768577536000,Subnotic,0001,43826
112052060802789376,Mash,3754,31074
